"#","Name","Laps","Lead Lap","Lap Time","Lap Time (ms)","Elapsed Time","Elapsed Time (ms)","Passing Tm","Class","Flag","FirstName","LastName","Additional1","Additional2","Additional3","Additional4","Additional5","Additional6","Additional7","Additional8","CarRegistration","DriverRegistration","Transponder1","Transponder2","entry","drivers","S1","S1 (ms)","S2","S2 (ms)","S3","S3 (ms)","S1a","S1a (ms)","S1b","S1b (ms)","S2a","S2a (ms)","S2b","S2b (ms)","S3a","S3a (ms)","S3b","S3b (ms)"
"5","Gresham Wagner","10","12","1:42.024",102024,"22:19.094",1339094,"11:02:19.357","Am","Green Flag","Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","15257379","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Gresham"",""transponderNumber"":""15257379"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""5"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Copeland Motorsports"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219203"",""team"":""Copeland Motorsports"",""driver1lastName"":""Wagner"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.371Z"",""id"":""entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy"",""createdAt"":""2024-10-01T22:08:25.144Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Gresham"",""driverLastName"":""Wagner"",""driverName"":""Gresham Wagner"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.494",34494,"35.519",35519,"32.011",32011,"00:24.203",24203,"00:10.291",10291,"00:19.790",19790,"00:15.729",15729,"00:12.368",12368,"00:19.643",19643
"5","Gresham Wagner","11","13","1:41.034",101034,"24:00.128",1440128,"11:04:00.391","Am","Green Flag","Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","15257379","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Gresham"",""transponderNumber"":""15257379"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""5"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Copeland Motorsports"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219203"",""team"":""Copeland Motorsports"",""driver1lastName"":""Wagner"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.371Z"",""id"":""entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy"",""createdAt"":""2024-10-01T22:08:25.144Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Gresham"",""driverLastName"":""Wagner"",""driverName"":""Gresham Wagner"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.708",34708,"34.576",34576,"31.750",31750,"00:24.322",24322,"00:10.386",10386,"00:19.219",19219,"00:15.357",15357,"00:12.096",12096,"00:19.654",19654
"5","Gresham Wagner","12","14","1:40.638",100638,"25:40.766",1540766,"11:05:41.029","Am","Green Flag","Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","15257379","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Gresham"",""transponderNumber"":""15257379"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""5"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Copeland Motorsports"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219203"",""team"":""Copeland Motorsports"",""driver1lastName"":""Wagner"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.371Z"",""id"":""entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy"",""createdAt"":""2024-10-01T22:08:25.144Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Gresham"",""driverLastName"":""Wagner"",""driverName"":""Gresham Wagner"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.630",34630,"34.396",34396,"31.612",31612,"00:24.258",24258,"00:10.372",10372,"00:19.040",19040,"00:15.356",15356,"00:12.003",12003,"00:19.609",19609
"5","Gresham Wagner","13","15","2:04.604",124604,"27:45.370",1665370,"11:07:45.633","Am","Green Flag","Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","15257379","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Gresham"",""transponderNumber"":""15257379"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""5"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Copeland Motorsports"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219203"",""team"":""Copeland Motorsports"",""driver1lastName"":""Wagner"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.371Z"",""id"":""entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy"",""createdAt"":""2024-10-01T22:08:25.144Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Gresham"",""driverLastName"":""Wagner"",""driverName"":""Gresham Wagner"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.505",34505,"34.534",34534,"00:55.565",55565,"00:24.178",24178,"00:10.327",10327,"00:19.098",19098,"00:15.436",15436,"00:12.145",12145,"00:43.420",43420
"09","Maddie Aust","1","2","1:44.991",104991,"4:03.053",243053,"10:44:03.316","Am","Green Flag","Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","12372615","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maddie"",""transponderNumber"":""12372615"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""09"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218788"",""team"":""BSI Racing"",""driver1lastName"":""Aust"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.512Z"",""id"":""entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC"",""createdAt"":""2024-10-01T22:08:25.326Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maddie"",""driverLastName"":""Aust"",""driverName"":""Maddie Aust"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.963",35963,"36.316",36316,"32.712",32712,"00:25.141",25141,"00:10.822",10822,"00:20.050",20050,"00:16.266",16266,"00:12.713",12713,"00:19.999",19999
"09","Maddie Aust","2","3","1:43.702",103702,"5:46.755",346755,"10:45:47.018","Am","Green Flag","Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","12372615","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maddie"",""transponderNumber"":""12372615"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""09"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218788"",""team"":""BSI Racing"",""driver1lastName"":""Aust"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.512Z"",""id"":""entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC"",""createdAt"":""2024-10-01T22:08:25.326Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maddie"",""driverLastName"":""Aust"",""driverName"":""Maddie Aust"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.522",35522,"35.665",35665,"32.515",32515,"00:24.994",24994,"00:10.528",10528,"00:19.580",19580,"00:16.085",16085,"00:12.651",12651,"00:19.864",19864
"09","Maddie Aust","3","4","1:42.735",102735,"7:29.490",449490,"10:47:29.753","Am","Green Flag","Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","12372615","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maddie"",""transponderNumber"":""12372615"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""09"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218788"",""team"":""BSI Racing"",""driver1lastName"":""Aust"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.512Z"",""id"":""entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC"",""createdAt"":""2024-10-01T22:08:25.326Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maddie"",""driverLastName"":""Aust"",""driverName"":""Maddie Aust"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.241",35241,"35.295",35295,"32.199",32199,"00:24.526",24526,"00:10.715",10715,"00:19.376",19376,"00:15.919",15919,"00:12.452",12452,"00:19.747",19747
"09","Maddie Aust","4","5","1:42.961",102961,"9:12.451",552451,"10:49:12.714","Am","Green Flag","Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","12372615","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maddie"",""transponderNumber"":""12372615"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""09"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218788"",""team"":""BSI Racing"",""driver1lastName"":""Aust"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.512Z"",""id"":""entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC"",""createdAt"":""2024-10-01T22:08:25.326Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maddie"",""driverLastName"":""Aust"",""driverName"":""Maddie Aust"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.413",35413,"35.065",35065,"32.483",32483,"00:24.712",24712,"00:10.701",10701,"00:19.333",19333,"00:15.732",15732,"00:12.432",12432,"00:20.051",20051
"09","Maddie Aust","5","6","1:44.143",104143,"10:56.594",656594,"10:50:56.857","Am","Green Flag","Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","12372615","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maddie"",""transponderNumber"":""12372615"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""09"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218788"",""team"":""BSI Racing"",""driver1lastName"":""Aust"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.512Z"",""id"":""entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC"",""createdAt"":""2024-10-01T22:08:25.326Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maddie"",""driverLastName"":""Aust"",""driverName"":""Maddie Aust"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.610",35610,"35.621",35621,"32.912",32912,"00:24.906",24906,"00:10.704",10704,"00:19.428",19428,"00:16.193",16193,"00:12.549",12549,"00:20.363",20363
"09","Maddie Aust","6","7","1:44.025",104025,"12:40.619",760619,"10:52:40.882","Am","Green Flag","Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","12372615","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maddie"",""transponderNumber"":""12372615"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""09"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218788"",""team"":""BSI Racing"",""driver1lastName"":""Aust"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.512Z"",""id"":""entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC"",""createdAt"":""2024-10-01T22:08:25.326Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maddie"",""driverLastName"":""Aust"",""driverName"":""Maddie Aust"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.778",35778,"35.425",35425,"32.822",32822,"00:25.252",25252,"00:10.526",10526,"00:19.423",19423,"00:16.002",16002,"00:12.590",12590,"00:20.232",20232
"09","Maddie Aust","7","8","2:09.175",129175,"14:49.794",889794,"10:54:50.057","Am","Green Flag","Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","12372615","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maddie"",""transponderNumber"":""12372615"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""09"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218788"",""team"":""BSI Racing"",""driver1lastName"":""Aust"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.512Z"",""id"":""entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC"",""createdAt"":""2024-10-01T22:08:25.326Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maddie"",""driverLastName"":""Aust"",""driverName"":""Maddie Aust"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.443",35443,"35.622",35622,"00:58.110",58110,"00:24.750",24750,"00:10.693",10693,"00:19.535",19535,"00:16.087",16087,"00:12.728",12728,"00:45.382",45382
"09","Maddie Aust","8","12","7:44.325",464325,"22:34.119",1354119,"11:02:34.382","Am","Green Flag","Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","12372615","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maddie"",""transponderNumber"":""12372615"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""09"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218788"",""team"":""BSI Racing"",""driver1lastName"":""Aust"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.512Z"",""id"":""entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC"",""createdAt"":""2024-10-01T22:08:25.326Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maddie"",""driverLastName"":""Aust"",""driverName"":""Maddie Aust"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","06:35.338",395338,"36.126",36126,"32.861",32861,"06:24.753",384753,"00:10.585",10585,"00:19.773",19773,"00:16.353",16353,"00:12.660",12660,"00:20.201",20201
"09","Maddie Aust","9","13","1:44.240",104240,"24:18.359",1458359,"11:04:18.622","Am","Green Flag","Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","12372615","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maddie"",""transponderNumber"":""12372615"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""09"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218788"",""team"":""BSI Racing"",""driver1lastName"":""Aust"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.512Z"",""id"":""entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC"",""createdAt"":""2024-10-01T22:08:25.326Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maddie"",""driverLastName"":""Aust"",""driverName"":""Maddie Aust"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.733",35733,"36.043",36043,"32.464",32464,"00:25.024",25024,"00:10.709",10709,"00:19.884",19884,"00:16.159",16159,"00:12.483",12483,"00:19.981",19981
"09","Maddie Aust","10","14","1:44.430",104430,"26:02.789",1562789,"11:06:03.052","Am","Green Flag","Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","12372615","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maddie"",""transponderNumber"":""12372615"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""09"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218788"",""team"":""BSI Racing"",""driver1lastName"":""Aust"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.512Z"",""id"":""entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC"",""createdAt"":""2024-10-01T22:08:25.326Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maddie"",""driverLastName"":""Aust"",""driverName"":""Maddie Aust"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.446",35446,"36.260",36260,"32.724",32724,"00:24.741",24741,"00:10.705",10705,"00:19.530",19530,"00:16.730",16730,"00:12.627",12627,"00:20.097",20097
"09","Maddie Aust","11","15","1:43.563",103563,"27:46.352",1666352,"11:07:46.615","Am","Green Flag","Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","12372615","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maddie"",""transponderNumber"":""12372615"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""09"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218788"",""team"":""BSI Racing"",""driver1lastName"":""Aust"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.512Z"",""id"":""entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC"",""createdAt"":""2024-10-01T22:08:25.326Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maddie"",""driverLastName"":""Aust"",""driverName"":""Maddie Aust"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.554",35554,"35.578",35578,"32.431",32431,"00:24.896",24896,"00:10.658",10658,"00:19.552",19552,"00:16.026",16026,"00:12.424",12424,"00:20.007",20007
