"#","Name","Laps","Lead Lap","Lap Time","Lap Time (ms)","Elapsed Time","Elapsed Time (ms)","Passing Tm","Class","Flag","FirstName","LastName","Additional1","Additional2","Additional3","Additional4","Additional5","Additional6","Additional7","Additional8","CarRegistration","DriverRegistration","Transponder1","Transponder2","entry","drivers","S1","S1 (ms)","S2","S2 (ms)","S3","S3 (ms)","S1a","S1a (ms)","S1b","S1b (ms)","S2a","S2a (ms)","S2b","S2b (ms)","S3a","S3a (ms)","S3b","S3b (ms)"
"5","Gresham Wagner","3","3","1:43.715",103715,"7:07.494",427494,"16:57:07.801","Am","Green Flag","Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","15257379","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Gresham"",""transponderNumber"":""15257379"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""5"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Copeland Motorsports"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219203"",""team"":""Copeland Motorsports"",""driver1lastName"":""Wagner"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.371Z"",""id"":""entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy"",""createdAt"":""2024-10-01T22:08:25.144Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Gresham"",""driverLastName"":""Wagner"",""driverName"":""Gresham Wagner"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.638",34638,"36.747",36747,"32.330",32330,"00:24.252",24252,"00:10.386",10386,"00:18.968",18968,"00:17.779",17779,"00:12.620",12620,"00:19.710",19710
"5","Gresham Wagner","4","4","1:40.904",100904,"8:48.398",528398,"16:58:48.705","Am","Green Flag","Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","15257379","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Gresham"",""transponderNumber"":""15257379"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""5"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Copeland Motorsports"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219203"",""team"":""Copeland Motorsports"",""driver1lastName"":""Wagner"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.371Z"",""id"":""entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy"",""createdAt"":""2024-10-01T22:08:25.144Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Gresham"",""driverLastName"":""Wagner"",""driverName"":""Gresham Wagner"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.476",34476,"34.696",34696,"31.732",31732,"00:24.194",24194,"00:10.282",10282,"00:19.157",19157,"00:15.539",15539,"00:12.135",12135,"00:19.597",19597
"5","Gresham Wagner","5","5","1:41.105",101105,"10:29.503",629503,"17:00:29.810","Am","Green Flag","Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","15257379","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Gresham"",""transponderNumber"":""15257379"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""5"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Copeland Motorsports"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219203"",""team"":""Copeland Motorsports"",""driver1lastName"":""Wagner"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.371Z"",""id"":""entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy"",""createdAt"":""2024-10-01T22:08:25.144Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Gresham"",""driverLastName"":""Wagner"",""driverName"":""Gresham Wagner"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.465",34465,"34.699",34699,"31.941",31941,"00:24.211",24211,"00:10.254",10254,"00:19.270",19270,"00:15.429",15429,"00:12.221",12221,"00:19.720",19720
"5","Gresham Wagner","6","6","1:46.468",106468,"12:15.971",735971,"17:02:16.278","Am","Green Flag","Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","15257379","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Gresham"",""transponderNumber"":""15257379"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""5"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Copeland Motorsports"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219203"",""team"":""Copeland Motorsports"",""driver1lastName"":""Wagner"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.371Z"",""id"":""entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy"",""createdAt"":""2024-10-01T22:08:25.144Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Gresham"",""driverLastName"":""Wagner"",""driverName"":""Gresham Wagner"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","37.360",37360,"36.913",36913,"32.195",32195,"00:26.543",26543,"00:10.817",10817,"00:21.486",21486,"00:15.427",15427,"00:12.533",12533,"00:19.662",19662
"5","Gresham Wagner","7","7","1:41.113",101113,"13:57.084",837084,"17:03:57.391","Am","Green Flag","Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","15257379","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Gresham"",""transponderNumber"":""15257379"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""5"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Copeland Motorsports"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219203"",""team"":""Copeland Motorsports"",""driver1lastName"":""Wagner"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.371Z"",""id"":""entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy"",""createdAt"":""2024-10-01T22:08:25.144Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Gresham"",""driverLastName"":""Wagner"",""driverName"":""Gresham Wagner"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.563",34563,"34.749",34749,"31.801",31801,"00:24.163",24163,"00:10.400",10400,"00:19.154",19154,"00:15.595",15595,"00:12.211",12211,"00:19.590",19590
"5","Gresham Wagner","8","8","1:40.685",100685,"15:37.769",937769,"17:05:38.076","Am","Green Flag","Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","15257379","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Gresham"",""transponderNumber"":""15257379"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""5"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Copeland Motorsports"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219203"",""team"":""Copeland Motorsports"",""driver1lastName"":""Wagner"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.371Z"",""id"":""entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy"",""createdAt"":""2024-10-01T22:08:25.144Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Gresham"",""driverLastName"":""Wagner"",""driverName"":""Gresham Wagner"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.489",34489,"34.493",34493,"31.703",31703,"00:24.211",24211,"00:10.278",10278,"00:19.042",19042,"00:15.451",15451,"00:12.093",12093,"00:19.610",19610
"5","Gresham Wagner","9","9","1:41.337",101337,"17:19.106",1039106,"17:07:19.413","Am","Green Flag","Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","15257379","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Gresham"",""transponderNumber"":""15257379"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""5"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Copeland Motorsports"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219203"",""team"":""Copeland Motorsports"",""driver1lastName"":""Wagner"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.371Z"",""id"":""entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy"",""createdAt"":""2024-10-01T22:08:25.144Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Gresham"",""driverLastName"":""Wagner"",""driverName"":""Gresham Wagner"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.369",34369,"34.597",34597,"32.371",32371,"00:24.074",24074,"00:10.295",10295,"00:19.140",19140,"00:15.457",15457,"00:12.272",12272,"00:20.099",20099
"5","Gresham Wagner","10","10","1:41.961",101961,"19:01.067",1141067,"17:09:01.374","Am","Green Flag","Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","15257379","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Gresham"",""transponderNumber"":""15257379"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""5"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Copeland Motorsports"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219203"",""team"":""Copeland Motorsports"",""driver1lastName"":""Wagner"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.371Z"",""id"":""entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy"",""createdAt"":""2024-10-01T22:08:25.144Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Gresham"",""driverLastName"":""Wagner"",""driverName"":""Gresham Wagner"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.409",34409,"34.702",34702,"32.850",32850,"00:24.114",24114,"00:10.295",10295,"00:19.031",19031,"00:15.671",15671,"00:13.015",13015,"00:19.835",19835
"5","Gresham Wagner","11","11","1:41.045",101045,"20:42.112",1242112,"17:10:42.419","Am","Green Flag","Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","15257379","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Gresham"",""transponderNumber"":""15257379"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""5"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Copeland Motorsports"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219203"",""team"":""Copeland Motorsports"",""driver1lastName"":""Wagner"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.371Z"",""id"":""entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy"",""createdAt"":""2024-10-01T22:08:25.144Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Gresham"",""driverLastName"":""Wagner"",""driverName"":""Gresham Wagner"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.622",34622,"34.552",34552,"31.871",31871,"00:24.205",24205,"00:10.417",10417,"00:19.081",19081,"00:15.471",15471,"00:12.143",12143,"00:19.728",19728
"5","Gresham Wagner","12","12","1:41.082",101082,"22:23.194",1343194,"17:12:23.501","Am","Green Flag","Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","15257379","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Gresham"",""transponderNumber"":""15257379"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""5"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Copeland Motorsports"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219203"",""team"":""Copeland Motorsports"",""driver1lastName"":""Wagner"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.371Z"",""id"":""entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy"",""createdAt"":""2024-10-01T22:08:25.144Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Gresham"",""driverLastName"":""Wagner"",""driverName"":""Gresham Wagner"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.707",34707,"34.618",34618,"31.757",31757,"00:24.374",24374,"00:10.333",10333,"00:19.173",19173,"00:15.445",15445,"00:12.066",12066,"00:19.691",19691
"5","Gresham Wagner","13","14","2:08.868",128868,"24:32.062",1472062,"17:14:32.369","Am","Green Flag","Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy","15257379","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Gresham"",""transponderNumber"":""15257379"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""5"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Copeland Motorsports"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219203"",""team"":""Copeland Motorsports"",""driver1lastName"":""Wagner"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.371Z"",""id"":""entries:events-2024-sro-ims:UO6RPmOmXv75UTwS5DVVy"",""createdAt"":""2024-10-01T22:08:25.144Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Gresham"",""driverLastName"":""Wagner"",""driverName"":""Gresham Wagner"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.820",34820,"37.468",37468,"00:56.580",56580,"00:24.247",24247,"00:10.573",10573,"00:20.988",20988,"00:16.480",16480,"00:12.623",12623,"00:43.957",43957
"09","Maddie Aust","1","2","1:43.586",103586,"3:58.262",238262,"16:53:58.569","Am","Green Flag","Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","12372615","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maddie"",""transponderNumber"":""12372615"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""09"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218788"",""team"":""BSI Racing"",""driver1lastName"":""Aust"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.512Z"",""id"":""entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC"",""createdAt"":""2024-10-01T22:08:25.326Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maddie"",""driverLastName"":""Aust"",""driverName"":""Maddie Aust"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.145",35145,"35.727",35727,"32.714",32714,"00:24.670",24670,"00:10.475",10475,"00:19.694",19694,"00:16.033",16033,"00:12.872",12872,"00:19.842",19842
"09","Maddie Aust","2","3","1:42.970",102970,"5:41.232",341232,"16:55:41.539","Am","Green Flag","Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","12372615","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maddie"",""transponderNumber"":""12372615"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""09"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218788"",""team"":""BSI Racing"",""driver1lastName"":""Aust"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.512Z"",""id"":""entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC"",""createdAt"":""2024-10-01T22:08:25.326Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maddie"",""driverLastName"":""Aust"",""driverName"":""Maddie Aust"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.133",35133,"35.186",35186,"32.651",32651,"00:24.639",24639,"00:10.494",10494,"00:19.498",19498,"00:15.688",15688,"00:12.571",12571,"00:20.080",20080
"09","Maddie Aust","3","4","1:43.461",103461,"7:24.693",444693,"16:57:25.000","Am","Green Flag","Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","12372615","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maddie"",""transponderNumber"":""12372615"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""09"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218788"",""team"":""BSI Racing"",""driver1lastName"":""Aust"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.512Z"",""id"":""entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC"",""createdAt"":""2024-10-01T22:08:25.326Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maddie"",""driverLastName"":""Aust"",""driverName"":""Maddie Aust"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.474",35474,"35.441",35441,"32.546",32546,"00:24.816",24816,"00:10.658",10658,"00:19.700",19700,"00:15.741",15741,"00:12.646",12646,"00:19.900",19900
"09","Maddie Aust","4","5","1:42.874",102874,"9:07.567",547567,"16:59:07.874","Am","Green Flag","Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC","12372615","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maddie"",""transponderNumber"":""12372615"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""09"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218788"",""team"":""BSI Racing"",""driver1lastName"":""Aust"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.512Z"",""id"":""entries:events-2024-sro-ims:KrvebgR7I7kE_v2ZB1acC"",""createdAt"":""2024-10-01T22:08:25.326Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maddie"",""driverLastName"":""Aust"",""driverName"":""Maddie Aust"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.088",35088,"35.326",35326,"32.460",32460,"00:24.796",24796,"00:10.292",10292,"00:19.440",19440,"00:15.886",15886,"00:12.447",12447,"00:20.013",20013
