"#","Name","Laps","Lead Lap","Lap Time","Lap Time (ms)","Elapsed Time","Elapsed Time (ms)","Passing Tm","Class","Flag","FirstName","LastName","Additional1","Additional2","Additional3","Additional4","Additional5","Additional6","Additional7","Additional8","CarRegistration","DriverRegistration","Transponder1","Transponder2","entry","drivers","S1","S1 (ms)","S2","S2 (ms)","S3","S3 (ms)","S1a","S1a (ms)","S1b","S1b (ms)","S2a","S2a (ms)","S2b","S2b (ms)","S3a","S3a (ms)","S3b","S3b (ms)"
"13","Westin Workman","2","2","1:39.895",99895,"5:24.699",324699,"8:05:25.047","Am","Green Flag","Westin","Workman","","219250","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt","entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt","15241424","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Westin"",""transponderNumber"":""15241424"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""13"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""JBL Audio"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219250"",""team"":""Copeland Motorsports"",""driver1lastName"":""Workman"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.879Z"",""id"":""entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt"",""createdAt"":""2024-10-01T22:08:25.668Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Westin"",""driverLastName"":""Workman"",""driverName"":""Westin Workman"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.215",34215,"34.192",34192,"31.488",31488,"00:24.062",24062,"00:10.153",10153,"00:18.933",18933,"00:15.259",15259,"00:12.009",12009,"00:19.479",19479
"13","Westin Workman","3","3","1:40.570",100570,"7:05.269",425269,"8:07:05.617","Am","Green Flag","Westin","Workman","","219250","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt","entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt","15241424","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Westin"",""transponderNumber"":""15241424"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""13"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""JBL Audio"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219250"",""team"":""Copeland Motorsports"",""driver1lastName"":""Workman"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.879Z"",""id"":""entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt"",""createdAt"":""2024-10-01T22:08:25.668Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Westin"",""driverLastName"":""Workman"",""driverName"":""Westin Workman"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.115",34115,"34.235",34235,"32.220",32220,"00:23.973",23973,"00:10.142",10142,"00:18.988",18988,"00:15.247",15247,"00:12.111",12111,"00:20.109",20109
"13","Westin Workman","4","4","1:42.846",102846,"8:48.115",528115,"8:08:48.463","Am","Green Flag","Westin","Workman","","219250","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt","entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt","15241424","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Westin"",""transponderNumber"":""15241424"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""13"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""JBL Audio"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219250"",""team"":""Copeland Motorsports"",""driver1lastName"":""Workman"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.879Z"",""id"":""entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt"",""createdAt"":""2024-10-01T22:08:25.668Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Westin"",""driverLastName"":""Workman"",""driverName"":""Westin Workman"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.309",34309,"34.541",34541,"33.996",33996,"00:24.092",24092,"00:10.217",10217,"00:19.087",19087,"00:15.454",15454,"00:13.355",13355,"00:20.641",20641
"13","Westin Workman","5","5","1:40.134",100134,"10:28.249",628249,"8:10:28.597","Am","Green Flag","Westin","Workman","","219250","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt","entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt","15241424","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Westin"",""transponderNumber"":""15241424"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""13"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""JBL Audio"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219250"",""team"":""Copeland Motorsports"",""driver1lastName"":""Workman"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.879Z"",""id"":""entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt"",""createdAt"":""2024-10-01T22:08:25.668Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Westin"",""driverLastName"":""Workman"",""driverName"":""Westin Workman"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.088",34088,"34.380",34380,"31.666",31666,"00:23.887",23887,"00:10.201",10201,"00:18.973",18973,"00:15.407",15407,"00:12.130",12130,"00:19.536",19536
"13","Westin Workman","6","7","1:50.789",110789,"12:19.038",739038,"8:12:19.386","Am","Green Flag","Westin","Workman","","219250","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt","entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt","15241424","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Westin"",""transponderNumber"":""15241424"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""13"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""JBL Audio"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219250"",""team"":""Copeland Motorsports"",""driver1lastName"":""Workman"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.879Z"",""id"":""entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt"",""createdAt"":""2024-10-01T22:08:25.668Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Westin"",""driverLastName"":""Workman"",""driverName"":""Westin Workman"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.472",34472,"41.948",41948,"34.369",34369,"00:24.265",24265,"00:10.207",10207,"00:24.096",24096,"00:17.852",17852,"00:14.772",14772,"00:19.597",19597
"13","Westin Workman","7","8","1:40.322",100322,"13:59.360",839360,"8:13:59.708","Am","Green Flag","Westin","Workman","","219250","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt","entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt","15241424","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Westin"",""transponderNumber"":""15241424"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""13"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""JBL Audio"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219250"",""team"":""Copeland Motorsports"",""driver1lastName"":""Workman"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.879Z"",""id"":""entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt"",""createdAt"":""2024-10-01T22:08:25.668Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Westin"",""driverLastName"":""Workman"",""driverName"":""Westin Workman"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.169",34169,"34.393",34393,"31.760",31760,"00:24.005",24005,"00:10.164",10164,"00:18.982",18982,"00:15.411",15411,"00:12.256",12256,"00:19.504",19504
"13","Westin Workman","8","8","1:40.417",100417,"15:39.777",939777,"8:15:40.125","Am","Finish Flag","Westin","Workman","","219250","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt","entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt","15241424","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Westin"",""transponderNumber"":""15241424"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""13"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""JBL Audio"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219250"",""team"":""Copeland Motorsports"",""driver1lastName"":""Workman"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:44.879Z"",""id"":""entries:events-2024-sro-ims:0qq4OUvPo9kiFatRZINgt"",""createdAt"":""2024-10-01T22:08:25.668Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Westin"",""driverLastName"":""Workman"",""driverName"":""Westin Workman"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.102",34102,"34.491",34491,"31.824",31824,"00:23.965",23965,"00:10.137",10137,"00:19.066",19066,"00:15.425",15425,"00:12.182",12182,"00:19.642",19642
"14","Alex Garcia","1","1","2:12.655",132655,"2:29.323",149323,"8:02:29.671","Am","Green Flag","Alex","Garcia","","219120","GR Cup","Toyota GR86","Skip Barber Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr","entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr","15057570","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Alex"",""transponderNumber"":""15057570"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""14"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Orlando Family Medical"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219120"",""team"":""Skip Barber Racing"",""driver1lastName"":""Garcia"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:45.021Z"",""id"":""entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr"",""createdAt"":""2024-10-01T22:08:25.854Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Alex"",""driverLastName"":""Garcia"",""driverName"":""Alex Garcia"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","01:03.111",63111,"37.190",37190,"32.354",32354,"00:51.811",51811,"00:11.300",11300,"00:20.733",20733,"00:16.457",16457,"00:12.518",12518,"00:19.836",19836
"14","Alex Garcia","2","2","1:41.713",101713,"4:11.036",251036,"8:04:11.384","Am","Green Flag","Alex","Garcia","","219120","GR Cup","Toyota GR86","Skip Barber Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr","entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr","15057570","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Alex"",""transponderNumber"":""15057570"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""14"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Orlando Family Medical"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219120"",""team"":""Skip Barber Racing"",""driver1lastName"":""Garcia"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:45.021Z"",""id"":""entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr"",""createdAt"":""2024-10-01T22:08:25.854Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Alex"",""driverLastName"":""Garcia"",""driverName"":""Alex Garcia"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.801",34801,"34.895",34895,"32.017",32017,"00:24.624",24624,"00:10.177",10177,"00:19.349",19349,"00:15.546",15546,"00:12.282",12282,"00:19.735",19735
"14","Alex Garcia","3","3","1:41.365",101365,"5:52.401",352401,"8:05:52.749","Am","Green Flag","Alex","Garcia","","219120","GR Cup","Toyota GR86","Skip Barber Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr","entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr","15057570","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Alex"",""transponderNumber"":""15057570"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""14"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Orlando Family Medical"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219120"",""team"":""Skip Barber Racing"",""driver1lastName"":""Garcia"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:45.021Z"",""id"":""entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr"",""createdAt"":""2024-10-01T22:08:25.854Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Alex"",""driverLastName"":""Garcia"",""driverName"":""Alex Garcia"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.785",34785,"34.585",34585,"31.995",31995,"00:24.528",24528,"00:10.257",10257,"00:19.216",19216,"00:15.369",15369,"00:12.085",12085,"00:19.910",19910
"14","Alex Garcia","4","4","1:40.570",100570,"7:32.971",452971,"8:07:33.319","Am","Green Flag","Alex","Garcia","","219120","GR Cup","Toyota GR86","Skip Barber Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr","entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr","15057570","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Alex"",""transponderNumber"":""15057570"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""14"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Orlando Family Medical"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219120"",""team"":""Skip Barber Racing"",""driver1lastName"":""Garcia"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:45.021Z"",""id"":""entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr"",""createdAt"":""2024-10-01T22:08:25.854Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Alex"",""driverLastName"":""Garcia"",""driverName"":""Alex Garcia"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.373",34373,"34.439",34439,"31.758",31758,"00:24.201",24201,"00:10.172",10172,"00:19.121",19121,"00:15.318",15318,"00:12.153",12153,"00:19.605",19605
"14","Alex Garcia","5","5","1:40.903",100903,"9:13.874",553874,"8:09:14.222","Am","Green Flag","Alex","Garcia","","219120","GR Cup","Toyota GR86","Skip Barber Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr","entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr","15057570","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Alex"",""transponderNumber"":""15057570"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""14"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Orlando Family Medical"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219120"",""team"":""Skip Barber Racing"",""driver1lastName"":""Garcia"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:45.021Z"",""id"":""entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr"",""createdAt"":""2024-10-01T22:08:25.854Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Alex"",""driverLastName"":""Garcia"",""driverName"":""Alex Garcia"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.499",34499,"34.558",34558,"31.846",31846,"00:24.286",24286,"00:10.213",10213,"00:19.229",19229,"00:15.329",15329,"00:12.054",12054,"00:19.792",19792
"14","Alex Garcia","6","6","1:53.337",113337,"11:07.211",667211,"8:11:07.559","Am","Green Flag","Alex","Garcia","","219120","GR Cup","Toyota GR86","Skip Barber Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr","entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr","15057570","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Alex"",""transponderNumber"":""15057570"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""14"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Orlando Family Medical"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219120"",""team"":""Skip Barber Racing"",""driver1lastName"":""Garcia"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:45.021Z"",""id"":""entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr"",""createdAt"":""2024-10-01T22:08:25.854Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Alex"",""driverLastName"":""Garcia"",""driverName"":""Alex Garcia"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","38.544",38544,"41.962",41962,"32.831",32831,"00:27.546",27546,"00:10.998",10998,"00:25.137",25137,"00:16.825",16825,"00:12.941",12941,"00:19.890",19890
"14","Alex Garcia","7","7","1:41.277",101277,"12:48.488",768488,"8:12:48.836","Am","Green Flag","Alex","Garcia","","219120","GR Cup","Toyota GR86","Skip Barber Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr","entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr","15057570","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Alex"",""transponderNumber"":""15057570"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""14"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Orlando Family Medical"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219120"",""team"":""Skip Barber Racing"",""driver1lastName"":""Garcia"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:45.021Z"",""id"":""entries:events-2024-sro-ims:dz9heSs-wC4sxoLEa-Idr"",""createdAt"":""2024-10-01T22:08:25.854Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Alex"",""driverLastName"":""Garcia"",""driverName"":""Alex Garcia"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.543",34543,"34.713",34713,"32.021",32021,"00:24.300",24300,"00:10.243",10243,"00:19.261",19261,"00:15.452",15452,"00:12.187",12187,"00:19.834",19834
"18","Jordan RickSegrini","1","1","1:40.905",100905,"3:52.946",232946,"8:03:53.294","Am","Green Flag","Jordan","RickSegrini","","219283","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:1gIRtOmunRUvrE71L945g","entries:events-2024-sro-ims:1gIRtOmunRUvrE71L945g","12415550","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jordan"",""transponderNumber"":""12415550"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""18"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""BSI Racing"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219283"",""team"":""BSI Racing"",""driver1lastName"":""RickSegrini"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:45.379Z"",""id"":""entries:events-2024-sro-ims:1gIRtOmunRUvrE71L945g"",""createdAt"":""2024-10-01T22:08:26.247Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Jordan"",""driverLastName"":""RickSegrini"",""driverName"":""Jordan RickSegrini"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.618",34618,"34.465",34465,"31.822",31822,"00:24.283",24283,"00:10.335",10335,"00:19.074",19074,"00:15.391",15391,"00:12.079",12079,"00:19.743",19743
